case,instr,mask,warp,thread,golden_ct,faulty_ct,diff_count,diff_positions,fault_column,fault_done
round9,3794,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925251d021309fb81118597196a0bb6,4,"2,5,8,15",2,1
round9,3794,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3794,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39257b1d02e409fb92118597196a0b5e,4,"2,5,8,15",2,1
round9,3794,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925641d022809fb41118597196a0b45,4,"2,5,8,15",2,1
round9,3794,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39256c1d022e09fb2f118597196a0b14,4,"2,5,8,15",2,1
round9,3796,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39a1841d70dc09fbdc1185e5196a5632,4,"1,4,11,14",1,1
round9,3796,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3999841dd0dc09fbdc118515196a9132,4,"1,4,11,14",1,1
round9,3796,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39fb841dacdc09fbdc1185f9196a4332,4,"1,4,11,14",1,1
round9,3796,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39f6841dd6dc09fbdc1185b3196a0432,4,"1,4,11,14",1,1
round9,3798,255,-1,-1,3925841d02dc09fbdc118597196a0b32,4025841d02dc0972dc113c9719a50b32,4,"0,7,10,13",0,1
round9,3798,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3798,85,-1,-1,3925841d02dc09fbdc118597196a0b32,7a25841d02dc0901dc11039719d90b32,4,"0,7,10,13",0,1
round9,3798,42,-1,-1,3925841d02dc09fbdc118597196a0b32,a425841d02dc09fcdc11eb9719450b32,4,"0,7,10,13",0,1
round9,3798,1,-1,-1,3925841d02dc09fbdc118597196a0b32,5325841d02dc0904dc11769719650b32,4,"0,7,10,13",0,1
round9,3800,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39251e1d029909fb17118597196a0b72,4,"2,5,8,15",2,1
round9,3800,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925171d021f09fbbe118597196a0b0c,4,"2,5,8,15",2,1
round9,3800,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e81d023f09fbb0118597196a0b68,4,"2,5,8,15",2,1
round9,3800,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925311d029509fba9118597196a0b04,4,"2,5,8,15",2,1
round9,3802,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3802,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3802,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3802,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3802,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3804,255,-1,-1,3925841d02dc09fbdc118597196a0b32,8d25841d02dc0935dc11be9719e40b32,4,"0,7,10,13",0,1
round9,3804,85,-1,-1,3925841d02dc09fbdc118597196a0b32,2b25841d02dc0919dc119597194d0b32,4,"0,7,10,13",0,1
round9,3804,42,-1,-1,3925841d02dc09fbdc118597196a0b32,5b25841d02dc096bdc11609719760b32,4,"0,7,10,13",0,1
round9,3804,1,-1,-1,3925841d02dc09fbdc118597196a0b32,5f25841d02dc09cddc113997196e0b32,4,"0,7,10,13",0,1
round9,3806,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3931841de7dc09fbdc118541196a2332,4,"1,4,11,14",1,1
round9,3806,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3901841dcadc09fbdc1185c9196ad932,4,"1,4,11,14",1,1
round9,3806,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39e2841d08dc09fbdc118589196a1732,4,"1,4,11,14",1,1
round9,3806,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39b4841d6edc09fbdc1185ef196a0032,4,"1,4,11,14",1,1
round9,3806,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3987841d24dc09fbdc1185db196abe32,4,"1,4,11,14",1,1
round9,3808,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3808,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3808,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3808,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3808,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3810,255,-1,-1,3925841d02dc09fbdc118597196a0b32,4425841d02dc0940dc118b9719430b32,4,"0,7,10,13",0,1
round9,3810,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1825841d02dc0992dc11569719870b32,4,"0,7,10,13",0,1
round9,3810,42,-1,-1,3925841d02dc09fbdc118597196a0b32,0325841d02dc09c3dc11349719270b32,4,"0,7,10,13",0,1
round9,3810,1,-1,-1,3925841d02dc09fbdc118597196a0b32,a325841d02dc0953dc118c9719ad0b32,4,"0,7,10,13",0,1
round9,3812,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3931841de7dc09fbdc118541196a2332,4,"1,4,11,14",1,1
round9,3812,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3901841dcadc09fbdc1185c9196ad932,4,"1,4,11,14",1,1
round9,3812,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39e2841d08dc09fbdc118589196a1732,4,"1,4,11,14",1,1
round9,3812,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39b4841d6edc09fbdc1185ef196a0032,4,"1,4,11,14",1,1
round9,3812,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3987841d24dc09fbdc1185db196abe32,4,"1,4,11,14",1,1
round9,3814,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3931841de7dc09fbdc118541196a2332,4,"1,4,11,14",1,1
round9,3814,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3901841dcadc09fbdc1185c9196ad932,4,"1,4,11,14",1,1
round9,3814,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39e2841d08dc09fbdc118589196a1732,4,"1,4,11,14",1,1
round9,3814,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39b4841d6edc09fbdc1185ef196a0032,4,"1,4,11,14",1,1
round9,3814,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3987841d24dc09fbdc1185db196abe32,4,"1,4,11,14",1,1
round9,3816,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3816,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3816,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3816,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3816,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3818,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3818,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3818,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3818,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3818,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3820,255,-1,-1,3925841d02dc09fbdc118597196a0b32,e425841d02dc0948dc11a49719110b32,4,"0,7,10,13",0,1
round9,3820,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3820,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1a25841d02dc0950dc11cc9719d20b32,4,"0,7,10,13",0,1
round9,3820,42,-1,-1,3925841d02dc09fbdc118597196a0b32,6825841d02dc0921dc11c69719050b32,4,"0,7,10,13",0,1
round9,3820,1,-1,-1,3925841d02dc09fbdc118597196a0b32,ca25841d02dc09c7dc115a9719690b32,4,"0,7,10,13",0,1
round9,3822,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3822,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3822,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3822,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3822,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3824,255,-1,-1,3925841d02dc09fbdc118597196a0b32,e425841d02dc0948dc11a49719110b32,4,"0,7,10,13",0,1
round9,3824,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3824,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1a25841d02dc0950dc11cc9719d20b32,4,"0,7,10,13",0,1
round9,3824,42,-1,-1,3925841d02dc09fbdc118597196a0b32,6825841d02dc0921dc11c69719050b32,4,"0,7,10,13",0,1
round9,3824,1,-1,-1,3925841d02dc09fbdc118597196a0b32,ca25841d02dc09c7dc115a9719690b32,4,"0,7,10,13",0,1
round9,3826,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584cf02dc67fbdc468597436a0b32,4,"3,6,9,12",3,1
round9,3826,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925845c02dc57fbdc578597a36a0b32,4,"3,6,9,12",3,1
round9,3826,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925843e02dc1cfbdc1885976f6a0b32,4,"3,6,9,12",3,1
round9,3826,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584bf02dcc2fbdc7c8597d36a0b32,4,"3,6,9,12",3,1
round9,3828,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3828,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3828,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3828,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3828,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3830,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a202dc61fbdc078597526a0b32,4,"3,6,9,12",3,1
round9,3830,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3830,85,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b102dc21fbdc6a8597206a0b32,4,"3,6,9,12",3,1
round9,3830,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841f02dcf8fbdccb85971c6a0b32,4,"3,6,9,12",3,1
round9,3830,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844802dc24fbdc128597256a0b32,4,"3,6,9,12",3,1
round9,3832,255,-1,-1,3925841d02dc09fbdc118597196a0b32,e425841d02dc0948dc11a49719110b32,4,"0,7,10,13",0,1
round9,3832,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3832,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1a25841d02dc0950dc11cc9719d20b32,4,"0,7,10,13",0,1
round9,3832,42,-1,-1,3925841d02dc09fbdc118597196a0b32,6825841d02dc0921dc11c69719050b32,4,"0,7,10,13",0,1
round9,3832,1,-1,-1,3925841d02dc09fbdc118597196a0b32,ca25841d02dc09c7dc115a9719690b32,4,"0,7,10,13",0,1
round9,3834,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b902dcabfbdc8e8597af6a0b32,4,"3,6,9,12",3,1
round9,3834,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3834,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844702dc1afbdccf85973c6a0b32,4,"3,6,9,12",3,1
round9,3834,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dcbbfbdcbc8597586a0b32,4,"3,6,9,12",3,1
round9,3834,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ff02dc0afbdcf98597766a0b32,4,"3,6,9,12",3,1
round9,3836,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3836,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3836,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3836,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3836,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3838,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b902dcabfbdc8e8597af6a0b32,4,"3,6,9,12",3,1
round9,3838,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3838,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844702dc1afbdccf85973c6a0b32,4,"3,6,9,12",3,1
round9,3838,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dcbbfbdcbc8597586a0b32,4,"3,6,9,12",3,1
round9,3838,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ff02dc0afbdcf98597766a0b32,4,"3,6,9,12",3,1
round9,3840,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b902dcabfbdc8e8597af6a0b32,4,"3,6,9,12",3,1
round9,3840,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3840,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844702dc1afbdccf85973c6a0b32,4,"3,6,9,12",3,1
round9,3840,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dcbbfbdcbc8597586a0b32,4,"3,6,9,12",3,1
round9,3840,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ff02dc0afbdcf98597766a0b32,4,"3,6,9,12",3,1
round9,3842,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3842,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3842,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3842,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3842,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3850,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925071d023509fb4d118597196a0be7,4,"2,5,8,15",2,1
round9,3850,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e41d025909fb27118597196a0b43,4,"2,5,8,15",2,1
round9,3850,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925bc1d02b509fb8e118597196a0b78,4,"2,5,8,15",2,1
round9,3850,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925dd1d029e09fb65118597196a0ba6,4,"2,5,8,15",2,1
round9,3850,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925cb1d02f309fbbb118597196a0b5a,4,"2,5,8,15",2,1
round9,3852,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925840702dc4efbdc6085979c6a0b32,4,"3,6,9,12",3,1
round9,3852,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3852,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844f02dc0ffbdcc58597526a0b32,4,"3,6,9,12",3,1
round9,3852,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fb02dccefbdc458597226a0b32,4,"3,6,9,12",3,1
round9,3852,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925849402dc38fbdcf08597b16a0b32,4,"3,6,9,12",3,1
round9,3854,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925f51d02e509fb16118597196a0b3b,4,"2,5,8,15",2,1
round9,3854,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925dd1d029e09fb65118597196a0ba6,4,"2,5,8,15",2,1
round9,3854,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39253e1d023709fbb4118597196a0b00,4,"2,5,8,15",2,1
round9,3854,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925b21d021c09fb40118597196a0ba1,4,"2,5,8,15",2,1
round9,3856,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3911841d18dc09fbdc1185ac196a3832,4,"1,4,11,14",1,1
round9,3856,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39de841d3ddc09fbdc11854d196ad532,4,"1,4,11,14",1,1
round9,3856,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39b9841d7adc09fbdc118558196a9032,4,"1,4,11,14",1,1
round9,3856,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3923841d11dc09fbdc118544196a7c32,4,"1,4,11,14",1,1
round9,3856,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39e0841d4fdc09fbdc1185b4196aa932,4,"1,4,11,14",1,1
round9,3858,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925846002dcdefbdca785977d6a0b32,4,"3,6,9,12",3,1
round9,3858,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925848b02dcccfbdc3d8597b66a0b32,4,"3,6,9,12",3,1
round9,3858,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584d302dcf2fbdc5b8597216a0b32,4,"3,6,9,12",3,1
round9,3858,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584eb02dc10fbdc558597b36a0b32,4,"3,6,9,12",3,1
round9,3860,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3860,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3860,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3860,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3860,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3862,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3965841d2ddc09fbdc118547196ab132,4,"1,4,11,14",1,1
round9,3862,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3913841df3dc09fbdc11851a196a0f32,4,"1,4,11,14",1,1
round9,3862,42,-1,-1,3925841d02dc09fbdc118597196a0b32,391d841db7dc09fbdc118593196a9b32,4,"1,4,11,14",1,1
round9,3862,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3974841d0adc09fbdc1185e0196ac232,4,"1,4,11,14",1,1
round9,3864,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925231d026109fbe5118597196a0bbf,4,"2,5,8,15",2,1
round9,3864,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e51d021409fbff118597196a0ba2,4,"2,5,8,15",2,1
round9,3864,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39256c1d025a09fbe1118597196a0b6d,4,"2,5,8,15",2,1
round9,3864,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02bd09fb92118597196a0b6f,4,"2,5,8,15",2,1
round9,3864,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925d21d026f09fbeb118597196a0bb0,4,"2,5,8,15",2,1
round9,3866,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3866,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3866,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3866,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3866,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3868,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39dc841db8dc09fbdc118569196ab932,4,"1,4,11,14",1,1
round9,3868,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39e8841d98dc09fbdc11855d196a0e32,4,"1,4,11,14",1,1
round9,3868,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3998841db4dc09fbdc118543196a9d32,4,"1,4,11,14",1,1
round9,3868,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3979841d70dc09fbdc1185a7196ac032,4,"1,4,11,14",1,1
round9,3870,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925231d026109fbe5118597196a0bbf,4,"2,5,8,15",2,1
round9,3870,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e51d021409fbff118597196a0ba2,4,"2,5,8,15",2,1
round9,3870,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39256c1d025a09fbe1118597196a0b6d,4,"2,5,8,15",2,1
round9,3870,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02bd09fb92118597196a0b6f,4,"2,5,8,15",2,1
round9,3870,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925d21d026f09fbeb118597196a0bb0,4,"2,5,8,15",2,1
round9,3872,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925231d026109fbe5118597196a0bbf,4,"2,5,8,15",2,1
round9,3872,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e51d021409fbff118597196a0ba2,4,"2,5,8,15",2,1
round9,3872,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39256c1d025a09fbe1118597196a0b6d,4,"2,5,8,15",2,1
round9,3872,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02bd09fb92118597196a0b6f,4,"2,5,8,15",2,1
round9,3872,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925d21d026f09fbeb118597196a0bb0,4,"2,5,8,15",2,1
round9,3874,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3874,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3874,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3874,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3874,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3876,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3876,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3876,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3876,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3876,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3878,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3929841d49dc09fbdc11855c196ab732,4,"1,4,11,14",1,1
round9,3878,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39de841d3ddc09fbdc11854d196ad532,4,"1,4,11,14",1,1
round9,3878,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3944841d4cdc09fbdc11853c196a1732,4,"1,4,11,14",1,1
round9,3878,42,-1,-1,3925841d02dc09fbdc118597196a0b32,399e841da6dc09fbdc118571196a4832,4,"1,4,11,14",1,1
round9,3878,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39db841df1dc09fbdc1185aa196a3f32,4,"1,4,11,14",1,1
round9,3880,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3880,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3880,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3880,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3880,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3882,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3929841d49dc09fbdc11855c196ab732,4,"1,4,11,14",1,1
round9,3882,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39de841d3ddc09fbdc11854d196ad532,4,"1,4,11,14",1,1
round9,3882,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3944841d4cdc09fbdc11853c196a1732,4,"1,4,11,14",1,1
round9,3882,42,-1,-1,3925841d02dc09fbdc118597196a0b32,399e841da6dc09fbdc118571196a4832,4,"1,4,11,14",1,1
round9,3882,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39db841df1dc09fbdc1185aa196a3f32,4,"1,4,11,14",1,1
